Date,Price,Open,High,Low,Vol.,Change %,Close
12/23/13,713.2,639.5,724.9,631.0,15.07K,11.53%,639.5
12/22/13,639.5,640.5,699.9,615.0,11.63K,-0.15%,640.5
12/21/13,640.5,650.0,690.0,610.0,14.73K,-1.46%,650.0
12/20/13,650.0,732.0,774.4,621.3,34.77K,-11.20%,732.0
12/19/13,732.0,541.0,746.0,522.4,45.76K,35.30%,541.0
12/18/13,541.0,715.0,717.0,454.9,110.50K,-24.34%,715.0
12/17/13,715.0,759.9,780.0,678.9,31.71K,-5.92%,759.9
12/16/13,759.9,919.9,924.9,714.0,41.33K,-17.39%,919.9
12/15/13,919.9,908.9,927.9,838.0,15.17K,1.20%,908.9
12/14/13,908.9,936.8,947.9,875.1,11.59K,-2.97%,936.8
12/13/13,936.8,900.0,989.9,882.1,17.37K,4.09%,900.0
12/12/13,900.0,919.9,941.0,839.5,9.91K,-2.17%,919.9
12/11/13,919.9,"1,033.7","1,056.8",856.1,24.36K,-11.01%,"1,033.7"
12/10/13,"1,033.7",919.0,"1,067.7",912.0,22.10K,12.49%,919.0
12/9/13,919.0,804.0,980.0,787.7,27.63K,14.30%,804.0
12/8/13,804.0,697.0,829.0,653.0,31.21K,15.34%,697.0
12/7/13,697.0,845.0,896.0,576.0,97.66K,-17.51%,845.0
12/6/13,845.0,"1,106.3","1,118.9",800.1,53.52K,-23.62%,"1,106.3"
12/5/13,"1,106.3","1,237.6","1,239.9",870.0,58.44K,-10.60%,"1,237.6"
12/4/13,"1,237.6","1,154.9","1,239.7","1,131.3",16.30K,7.16%,"1,154.9"
12/3/13,"1,154.9","1,096.6","1,185.6","1,064.9",19.34K,5.32%,"1,096.6"
12/2/13,"1,096.6","1,004.4","1,117.7",975.0,37.05K,9.18%,"1,004.4"
12/1/13,"1,004.4","1,205.7","1,216.8",840.3,79.92K,-16.69%,"1,205.7"
11/30/13,"1,205.7","1,206.9","1,232.9","1,150.2",15.10K,-0.11%,"1,206.9"
11/29/13,"1,206.9","1,101.4","1,241.9","1,050.0",38.71K,9.58%,"1,101.4"
11/28/13,"1,101.4","1,079.9","1,224.5","1,032.1",37.40K,1.99%,"1,079.9"
11/27/13,"1,079.9",970.0,"1,094.8",914.3,37.86K,11.33%,970.0
11/26/13,970.0,830.0,975.0,825.1,31.61K,16.86%,830.0
11/25/13,830.0,795.0,850.0,759.0,26.38K,4.40%,795.0
11/24/13,795.0,832.5,855.0,745.2,25.95K,-4.50%,832.5
11/23/13,832.5,802.0,890.0,799.5,21.31K,3.80%,802.0
11/22/13,802.0,764.9,822.0,682.3,30.15K,4.85%,764.9
11/21/13,764.9,638.0,784.3,595.2,38.73K,19.90%,638.0
11/20/13,638.0,645.7,650.0,453.3,91.59K,-1.20%,645.7
11/19/13,645.7,785.4,900.9,502.6,99.10K,-17.79%,785.4
11/18/13,785.4,528.3,787.9,522.0,72.07K,48.67%,528.3
11/17/13,528.3,462.0,536.8,457.0,26.72K,14.36%,462.0
11/16/13,462.0,433.9,476.9,428.0,19.14K,6.46%,433.9
11/15/13,433.9,433.4,457.9,413.0,28.13K,0.12%,433.4
11/14/13,433.4,434.9,447.5,402.5,31.41K,-0.33%,434.9
11/13/13,434.9,380.0,445.0,372.2,36.02K,14.42%,380.0
11/12/13,380.0,363.0,391.8,359.0,22.03K,4.70%,363.0
11/11/13,363.0,336.3,376.0,321.4,18.00K,7.93%,336.3
11/10/13,336.3,367.8,372.5,290.0,74.25K,-8.56%,367.8
11/9/13,367.8,355.0,395.0,340.0,49.91K,3.60%,355.0
11/8/13,355.0,309.6,358.0,308.0,44.63K,14.65%,309.6
11/7/13,309.6,264.1,324.2,263.6,86.13K,17.25%,264.1
11/6/13,264.1,251.3,272.5,251.4,38.82K,5.09%,251.3
11/5/13,251.3,238.2,258.9,229.0,45.10K,5.52%,238.2
11/4/13,238.2,224.0,239.0,221.9,18.06K,6.32%,224.0
11/3/13,224.0,211.7,226.9,212.1,12.27K,5.82%,211.7
11/2/13,211.7,213.4,214.9,211.0,4.88K,-0.82%,213.4
11/1/13,213.4,211.2,214.9,209.7,5.88K,1.07%,211.2
10/31/13,211.2,208.0,215.0,205.4,5.29K,1.52%,208.0
10/30/13,208.0,216.0,216.5,204.0,13.47K,-3.70%,216.0
10/29/13,216.0,206.9,216.5,204.2,10.02K,4.40%,206.9
10/28/13,206.9,206.9,209.8,200.4,11.07K,0.00%,206.9
10/27/13,206.9,188.6,207.8,188.9,13.16K,9.73%,188.6
10/26/13,188.6,197.9,198.4,187.0,12.09K,-4.71%,197.9
10/25/13,197.9,207.0,209.0,176.6,36.75K,-4.40%,207.0
10/24/13,207.0,228.0,233.4,175.3,96.75K,-9.21%,228.0
10/23/13,228.0,203.0,228.0,200.7,39.90K,12.31%,203.0
10/22/13,203.0,192.8,205.5,192.8,33.87K,5.30%,192.8
10/21/13,192.8,186.1,197.4,183.2,24.10K,3.59%,186.1
10/20/13,186.1,183.1,186.1,177.2,11.42K,1.61%,183.1
10/19/13,183.1,168.3,195.8,167.1,55.28K,8.84%,168.3
10/18/13,168.3,157.6,168.3,156.5,25.89K,6.78%,157.6
10/17/13,157.6,152.8,159.9,150.8,15.88K,3.12%,152.8
10/16/13,152.8,158.1,163.0,144.2,42.78K,-3.33%,158.1
10/15/13,158.1,151.4,158.1,150.6,15.73K,4.44%,151.4
10/14/13,151.4,147.5,153.7,146.0,29.99K,2.60%,147.5
10/13/13,147.5,142.9,147.6,141.5,16.17K,3.25%,142.9
10/12/13,142.9,140.1,143.1,139.4,11.02K,1.99%,140.1
10/11/13,140.1,140.4,141.9,138.9,7.25K,-0.22%,140.4
10/10/13,140.4,139.5,141.7,138.5,11.08K,0.65%,139.5
10/9/13,139.5,136.5,142.1,135.8,17.49K,2.21%,136.5
10/8/13,136.5,135.8,137.8,135.6,5.23K,0.51%,135.8
10/7/13,135.8,137.8,139.0,135.1,7.36K,-1.45%,137.8
10/6/13,137.8,136.7,138.0,134.1,4.89K,0.80%,136.7
10/5/13,136.7,136.8,138.0,135.3,5.00K,-0.09%,136.8
10/4/13,136.8,131.0,139.8,128.5,18.51K,4.45%,131.0
10/3/13,131.0,123.0,132.0,120.1,35.27K,6.50%,123.0
10/2/13,123.0,140.3,141.9,109.7,111.32K,-12.33%,140.3
10/1/13,140.3,141.9,144.4,139.4,9.57K,-1.13%,141.9
9/30/13,141.9,143.9,145.8,138.1,14.63K,-1.38%,143.9
9/29/13,143.9,142.5,145.8,141.4,18.10K,0.97%,142.5
9/28/13,142.5,138.9,143.0,138.0,13.66K,2.57%,138.9
9/27/13,138.9,137.1,142.7,134.8,27.14K,1.33%,137.1
9/26/13,137.1,135.0,139.0,134.7,6.54K,1.56%,135.0
9/25/13,135.0,134.8,138.0,134.7,9.52K,0.16%,134.8
9/24/13,134.8,133.4,136.6,132.5,8.58K,1.03%,133.4
9/23/13,133.4,134.0,135.0,132.0,6.00K,-0.45%,134.0
9/22/13,134.0,134.4,135.0,131.0,5.89K,-0.28%,134.4
9/21/13,134.4,133.8,136.0,132.0,5.09K,0.43%,133.8
9/20/13,133.8,135.1,137.3,131.0,11.05K,-0.92%,135.1
9/19/13,135.1,140.4,141.2,131.1,21.02K,-3.82%,140.4
9/18/13,140.4,139.1,142.0,139.0,9.49K,0.91%,139.1
9/17/13,139.1,139.4,141.4,138.0,9.64K,-0.19%,139.4
9/16/13,139.4,138.3,142.2,137.9,10.61K,0.81%,138.3
9/15/13,138.3,136.7,141.0,135.0,6.44K,1.16%,136.7
9/14/13,136.7,140.7,142.0,136.5,8.90K,-2.81%,140.7
9/13/13,140.7,139.4,145.6,137.8,20.12K,0.94%,139.4
9/12/13,139.4,142.1,145.5,137.5,20.53K,-1.94%,142.1
9/11/13,142.1,132.6,145.9,127.5,41.56K,7.15%,132.6
9/10/13,132.6,133.1,136.0,131.4,8.88K,-0.36%,133.1
9/9/13,133.1,126.3,137.5,124.0,29.69K,5.37%,126.3
9/8/13,126.3,129.0,129.9,124.1,7.35K,-2.07%,129.0
9/7/13,129.0,121.9,131.0,121.3,14.19K,5.82%,121.9
9/6/13,121.9,130.2,134.0,121.9,19.17K,-6.37%,130.2
9/5/13,130.2,132.5,138.0,127.2,27.03K,-1.74%,132.5
9/4/13,132.5,144.0,145.8,130.1,28.75K,-7.98%,144.0
9/3/13,144.0,144.0,148.9,142.2,17.00K,0.00%,144.0
9/2/13,144.0,146.0,148.5,142.1,10.65K,-1.38%,146.0
9/1/13,146.0,141.0,147.3,141.0,14.10K,3.55%,141.0
8/31/13,141.0,138.0,148.7,135.9,31.15K,2.15%,138.0
8/30/13,138.0,129.3,142.8,128.6,46.07K,6.75%,129.3
8/29/13,129.3,128.8,131.2,128.2,8.22K,0.42%,128.8
8/28/13,128.8,131.3,131.7,128.0,12.56K,-1.93%,131.3
8/27/13,131.3,120.1,133.0,120.0,53.85K,9.34%,120.1
8/26/13,120.1,122.1,123.0,119.9,11.44K,-1.67%,122.1
8/25/13,122.1,119.6,123.0,119.1,7.44K,2.10%,119.6
8/24/13,119.6,118.5,121.4,118.0,8.96K,0.92%,118.5
8/23/13,118.5,122.0,122.0,118.4,19.47K,-2.86%,122.0
8/22/13,122.0,123.3,124.5,120.5,13.96K,-1.05%,123.3
8/21/13,123.3,121.2,125.0,119.7,30.64K,1.73%,121.2
8/20/13,121.2,118.5,123.0,116.8,24.29K,2.28%,118.5
8/19/13,118.5,113.4,123.8,111.8,53.07K,4.52%,113.4
8/18/13,113.4,112.8,114.7,112.0,9.62K,0.56%,112.8
8/17/13,112.8,109.0,114.0,108.2,12.78K,3.45%,109.0
8/16/13,109.0,110.0,112.3,108.2,13.54K,-0.91%,110.0
8/15/13,110.0,112.6,113.3,108.8,15.86K,-2.28%,112.6
8/14/13,112.6,109.6,115.0,108.0,50.57K,2.70%,109.6
8/13/13,109.6,106.8,109.6,104.5,18.75K,2.61%,106.8
8/12/13,106.8,105.0,108.1,103.5,20.08K,1.72%,105.0
8/11/13,105.0,103.0,105.2,102.7,8.17K,1.94%,103.0
8/10/13,103.0,102.8,103.9,102.4,4.00K,0.19%,102.8
8/9/13,102.8,103.1,105.8,101.9,12.04K,-0.24%,103.1
8/8/13,103.1,106.0,106.7,101.0,24.02K,-2.77%,106.0
8/7/13,106.0,106.6,107.0,105.2,7.72K,-0.53%,106.6
8/6/13,106.6,106.7,107.5,105.1,13.41K,-0.15%,106.7
8/5/13,106.7,105.1,107.8,105.0,15.44K,1.52%,105.1
8/4/13,105.1,104.9,106.0,103.5,6.38K,0.16%,104.9
8/3/13,104.9,104.5,105.9,102.0,8.90K,0.43%,104.5
8/2/13,104.5,104.0,108.0,101.2,27.50K,0.48%,104.0
8/1/13,104.0,106.2,108.0,103.0,15.02K,-2.08%,106.2
7/31/13,106.2,108.0,111.7,103.6,45.50K,-1.62%,108.0
7/30/13,108.0,101.5,108.0,100.5,27.85K,6.39%,101.5
7/29/13,101.5,98.8,102.8,98.4,24.74K,2.73%,98.8
7/28/13,98.8,94.4,100.6,94.0,42.23K,4.64%,94.4
7/27/13,94.4,96.0,97.0,93.0,15.12K,-1.69%,96.0
7/26/13,96.0,96.9,97.5,96.0,11.15K,-0.96%,96.9
7/25/13,96.9,95.1,97.5,93.6,22.51K,1.96%,95.1
7/24/13,95.1,95.6,96.0,92.3,14.60K,-0.49%,95.6
7/23/13,95.6,91.6,97.1,91.6,24.61K,4.32%,91.6
7/22/13,91.6,92.0,92.0,89.8,9.10K,-0.43%,92.0
7/21/13,92.0,89.8,92.0,88.0,8.77K,2.43%,89.8
7/20/13,89.8,92.0,93.1,89.3,9.43K,-2.37%,92.0
7/19/13,92.0,90.1,95.2,87.6,27.68K,2.14%,90.1
7/18/13,90.1,98.5,98.8,86.2,59.50K,-8.56%,98.5
7/17/13,98.5,97.1,100.0,96.2,17.27K,1.44%,97.1
7/16/13,97.1,98.9,100.7,96.0,16.53K,-1.81%,98.9
7/15/13,98.9,94.4,101.9,93.1,34.51K,4.73%,94.4
7/14/13,94.4,98.3,99.0,92.9,12.34K,-3.97%,98.3
7/13/13,98.3,94.0,98.3,87.8,34.46K,4.61%,94.0
7/12/13,94.0,89.0,104.2,88.0,101.55K,5.63%,89.0
7/11/13,89.0,88.0,90.7,85.0,35.57K,1.11%,88.0
7/10/13,88.0,76.7,89.8,75.5,60.07K,14.73%,76.7
7/9/13,76.7,76.0,78.3,72.5,32.52K,0.92%,76.0
7/8/13,76.0,76.5,80.0,72.5,58.99K,-0.65%,76.5
7/7/13,76.5,69.7,77.0,66.6,42.95K,9.82%,69.7
7/6/13,69.7,68.5,75.0,66.8,41.04K,1.69%,68.5
7/5/13,68.5,80.0,80.6,65.4,91.06K,-14.42%,80.0
7/4/13,80.0,78.9,84.3,72.0,63.55K,1.46%,78.9
7/3/13,78.9,90.4,91.2,76.0,73.62K,-12.74%,90.4
7/2/13,90.4,88.1,92.6,87.5,27.77K,2.68%,88.1
7/1/13,88.1,97.5,98.2,86.0,53.17K,-9.70%,97.5
6/30/13,97.5,95.0,98.1,93.8,8.58K,2.64%,95.0
6/29/13,95.0,94.7,100.4,93.0,25.54K,0.36%,94.7
6/28/13,94.7,101.7,101.8,92.3,47.77K,-6.96%,101.7
6/27/13,101.7,104.0,104.0,100.1,14.73K,-2.17%,104.0
6/26/13,104.0,103.3,105.5,101.8,13.23K,0.65%,103.3
6/25/13,103.3,102.1,110.0,100.0,93.71K,1.21%,102.1
6/24/13,102.1,107.9,108.3,100.8,28.90K,-5.38%,107.9
6/23/13,107.9,108.2,109.0,106.2,11.05K,-0.28%,108.2
6/22/13,108.2,109.5,110.0,107.5,7.28K,-1.19%,109.5
6/21/13,109.5,111.3,115.0,107.6,38.08K,-1.61%,111.3
6/20/13,111.3,108.3,114.5,107.1,43.09K,2.81%,108.3
6/19/13,108.3,107.3,111.0,104.7,17.57K,0.84%,107.3
6/18/13,107.3,101.9,113.3,101.0,60.61K,5.30%,101.9
6/17/13,101.9,99.9,102.4,98.9,15.19K,2.05%,99.9
6/16/13,99.9,99.8,101.8,98.9,8.66K,0.10%,99.8
6/15/13,99.8,100.0,103.7,97.5,22.53K,-0.20%,100.0
6/14/13,100.0,103.9,104.7,97.1,36.05K,-3.80%,103.9
6/13/13,103.9,108.8,110.3,100.3,30.44K,-4.44%,108.8
6/12/13,108.8,109.0,112.3,106.0,17.70K,-0.20%,109.0
6/11/13,109.0,106.3,109.6,103.2,16.13K,2.49%,106.3
6/10/13,106.3,100.4,110.6,95.0,64.32K,5.88%,100.4
6/9/13,100.4,107.9,109.0,88.0,149.43K,-6.91%,107.9
6/8/13,107.9,111.0,113.2,107.0,17.22K,-2.80%,111.0
6/7/13,111.0,119.0,119.1,106.2,65.77K,-6.70%,119.0
6/6/13,119.0,121.9,123.3,117.0,22.10K,-2.40%,121.9
6/5/13,121.9,121.4,123.5,119.5,16.64K,0.41%,121.4
6/4/13,121.4,120.7,124.0,118.8,21.95K,0.55%,120.7
6/3/13,120.7,122.5,122.8,115.1,28.90K,-1.44%,122.5
6/2/13,122.5,129.3,130.1,115.0,101.14K,-5.26%,129.3
6/1/13,129.3,128.8,129.8,127.1,6.36K,0.37%,128.8
5/31/13,128.8,128.8,130.0,126.3,16.58K,0.00%,128.8
5/30/13,128.8,132.3,132.4,126.5,24.70K,-2.61%,132.3
5/29/13,132.3,129.0,132.7,127.6,19.25K,2.52%,129.0
5/28/13,129.0,129.8,130.6,125.4,22.80K,-0.59%,129.8
5/27/13,129.8,133.5,135.5,124.0,46.83K,-2.79%,133.5
5/26/13,133.5,132.0,136.0,130.6,23.36K,1.14%,132.0
5/25/13,132.0,133.1,133.5,128.2,16.84K,-0.83%,133.1
5/24/13,133.1,126.3,134.0,125.4,48.77K,5.38%,126.3
5/23/13,126.3,123.8,126.9,123.0,22.12K,2.02%,123.8
5/22/13,123.8,122.9,124.5,122.0,18.31K,0.74%,122.9
5/21/13,122.9,122.0,123.1,121.1,13.39K,0.71%,122.0
5/20/13,122.0,122.5,123.7,120.1,17.32K,-0.39%,122.5
5/19/13,122.5,123.2,124.5,119.5,20.57K,-0.58%,123.2
5/18/13,123.2,123.5,125.3,122.3,22.65K,-0.23%,123.5
5/17/13,123.5,118.2,125.6,116.6,79.12K,4.48%,118.2
5/16/13,118.2,114.2,119.0,112.1,45.23K,3.49%,114.2
5/15/13,114.2,111.4,116.4,103.0,117.97K,2.53%,111.4
5/14/13,111.4,118.0,119.8,109.4,87.78K,-5.58%,118.0
5/13/13,118.0,114.8,118.9,114.5,26.18K,2.75%,114.8
5/12/13,114.8,115.6,117.5,112.4,20.60K,-0.71%,115.6
5/11/13,115.6,117.7,118.7,113.0,28.04K,-1.75%,117.7
5/10/13,117.7,112.8,122.5,111.5,77.48K,4.34%,112.8
5/9/13,112.8,113.2,113.7,108.8,26.95K,-0.35%,113.2
5/8/13,113.2,109.6,116.8,109.5,61.72K,3.28%,109.6
5/7/13,109.6,112.3,114.0,97.5,139.67K,-2.36%,112.3
5/6/13,112.3,116.0,124.9,106.0,150.07K,-3.22%,116.0
5/5/13,116.0,112.9,118.8,107.0,84.21K,2.73%,112.9
5/4/13,112.9,98.1,116.3,92.0,132.62K,15.09%,98.1
5/3/13,98.1,106.3,109.0,79.0,246.48K,-7.67%,106.3
5/2/13,106.3,116.4,126.9,91.1,234.17K,-8.70%,116.4
5/1/13,116.4,139.2,140.1,104.0,180.01K,-16.41%,139.2
4/30/13,139.2,144.0,146.9,134.0,65.23K,-3.31%,144.0
4/29/13,144.0,134.4,149.1,133.0,70.21K,7.11%,134.4
4/28/13,134.4,128.0,136.7,127.5,27.52K,5.03%,128.0
4/27/13,128.0,136.9,139.9,122.7,59.88K,-6.50%,136.9
4/26/13,136.9,141.7,145.0,121.4,129.01K,-3.39%,141.7
4/25/13,141.7,154.2,162.0,120.1,187.65K,-8.10%,154.2
4/24/13,154.2,143.5,166.4,141.0,225.90K,7.47%,143.5
4/23/13,143.5,127.4,144.0,125.0,116.15K,12.62%,127.4
4/22/13,127.4,119.2,127.4,118.5,59.15K,6.88%,119.2
4/21/13,119.2,126.6,130.5,110.0,99.13K,-5.86%,126.6
4/20/13,126.6,118.5,132.0,115.0,74.36K,6.87%,118.5
4/19/13,118.5,109.0,136.4,105.5,257.17K,8.69%,109.0
4/18/13,109.0,93.1,113.0,86.0,172.98K,17.13%,93.1
4/17/13,93.1,68.4,98.8,63.3,327.63K,36.15%,68.4
4/16/13,68.4,82.4,84.5,50.0,572.35K,-17.03%,82.4
4/15/13,82.4,90.0,102.0,71.5,236.67K,-8.46%,90.0
4/14/13,90.0,93.0,110.0,84.4,166.28K,-3.23%,93.0
4/13/13,93.0,117.0,130.0,85.5,238.35K,-20.51%,117.0
4/12/13,117.0,124.9,140.0,54.3,556.47K,-6.33%,124.9
4/11/13,124.9,165.0,188.7,110.2,118.75K,-24.30%,165.0
4/10/13,165.0,230.0,266.0,105.0,190.18K,-28.26%,230.0
4/9/13,230.0,187.5,240.1,186.5,105.84K,22.67%,187.5
4/8/13,187.5,162.3,194.9,162.6,114.25K,15.53%,162.3
4/7/13,162.3,142.6,164.9,142.6,60.96K,13.79%,142.6
4/6/13,142.6,142.3,143.9,139.5,18.29K,0.22%,142.3
4/5/13,142.3,132.1,144.9,130.2,68.59K,7.72%,132.1
4/4/13,132.1,135.0,142.1,116.4,88.36K,-2.13%,135.0
4/3/13,135.0,118.0,147.0,110.0,152.71K,14.43%,118.0
4/2/13,118.0,104.0,118.4,99.0,81.29K,13.44%,104.0
4/1/13,104.0,93.0,106.0,92.2,90.56K,11.79%,93.0
3/31/13,93.0,92.2,93.8,91.0,21.13K,0.91%,92.2
3/30/13,92.2,90.5,95.0,87.0,37.29K,1.87%,90.5
3/29/13,90.5,86.2,93.1,83.0,83.18K,5.01%,86.2
3/28/13,86.2,88.9,95.7,75.0,140.26K,-3.08%,88.9
3/27/13,88.9,78.5,89.5,78.4,72.23K,13.27%,78.5
3/26/13,78.5,73.6,79.7,73.1,56.67K,6.66%,73.6
3/25/13,73.6,71.5,78.0,69.5,79.74K,2.94%,71.5
3/24/13,71.5,64.3,72.5,62.7,42.02K,11.11%,64.3
3/23/13,64.3,69.9,70.5,52.3,150.46K,-7.90%,69.9
3/22/13,69.9,70.8,73.8,65.0,73.20K,-1.38%,70.8
3/21/13,70.8,64.5,74.9,63.1,94.31K,9.86%,64.5
3/20/13,64.5,59.1,66.0,57.7,93.14K,9.05%,59.1
3/19/13,59.1,51.6,62.0,50.0,111.70K,14.61%,51.6
3/18/13,51.6,47.4,52.9,47.1,65.31K,8.86%,47.4
3/17/13,47.4,47.0,47.7,46.8,13.94K,0.85%,47.0
3/16/13,47.0,47.0,47.4,46.3,16.32K,0.00%,47.0
3/15/13,47.0,47.2,47.5,46.4,20.29K,-0.47%,47.2
3/14/13,47.2,46.9,48.0,46.0,37.04K,0.53%,46.9
3/13/13,46.9,44.3,47.3,43.8,49.52K,5.94%,44.3
3/12/13,44.3,48.4,48.4,36.7,183.41K,-8.49%,48.4
3/11/13,48.4,46.0,48.5,45.5,41.39K,5.22%,46.0
3/10/13,46.0,46.8,48.0,45.5,36.36K,-1.81%,46.8
3/9/13,46.8,44.2,47.0,43.4,44.48K,6.04%,44.2
3/8/13,44.2,42.0,44.5,41.0,47.10K,5.19%,42.0
3/7/13,42.0,41.0,45.5,33.3,157.32K,2.39%,41.0
3/6/13,41.0,40.3,49.1,40.1,126.45K,1.71%,40.3
3/5/13,40.3,36.2,40.7,36.2,85.43K,11.56%,36.2
3/4/13,36.2,34.5,36.7,34.2,46.77K,4.78%,34.5
3/3/13,34.5,34.3,34.5,33.8,12.53K,0.73%,34.3
3/2/13,34.3,34.5,34.8,33.2,36.66K,-0.72%,34.5
3/1/13,34.5,33.4,34.9,32.9,39.79K,3.36%,33.4
2/28/13,33.4,30.9,34.5,30.9,126.52K,8.03%,30.9
2/27/13,30.9,31.1,31.6,30.8,30.47K,-0.64%,31.1
2/26/13,31.1,30.4,31.7,30.1,42.86K,2.30%,30.4
2/25/13,30.4,29.9,30.4,29.5,26.78K,1.71%,29.9
2/24/13,29.9,29.8,30.4,29.2,24.28K,0.30%,29.8
2/23/13,29.8,30.3,30.7,28.0,72.28K,-1.49%,30.3
2/22/13,30.3,29.8,31.3,29.7,66.95K,1.68%,29.8
2/21/13,29.8,29.6,30.0,29.3,34.73K,0.34%,29.6
2/20/13,29.6,29.4,29.9,29.0,37.21K,0.78%,29.4
2/19/13,29.4,27.0,29.6,26.8,99.70K,9.17%,27.0
2/18/13,27.0,26.8,27.1,26.4,29.74K,0.52%,26.8
2/17/13,26.8,27.2,27.4,25.0,77.04K,-1.51%,27.2
2/16/13,27.2,27.1,27.5,26.8,18.83K,0.44%,27.1
2/15/13,27.1,27.2,27.5,26.1,51.71K,-0.44%,27.2
2/14/13,27.2,24.2,27.6,21.7,145.74K,12.48%,24.2
2/13/13,24.2,25.2,26.3,24.2,90.15K,-3.85%,25.2
2/12/13,25.2,24.6,25.8,24.3,74.24K,2.11%,24.6
2/11/13,24.6,24.0,24.7,23.6,29.53K,2.84%,24.0
2/10/13,24.0,23.6,24.1,22.7,56.43K,1.35%,23.6
2/9/13,23.6,22.7,24.0,22.6,38.13K,4.37%,22.7
2/8/13,22.7,22.1,22.8,22.0,48.65K,2.30%,22.1
2/7/13,22.1,21.2,22.2,20.8,64.26K,4.58%,21.2
2/6/13,21.2,20.6,21.3,20.6,51.99K,2.82%,20.6
2/5/13,20.6,20.4,20.8,20.2,29.21K,0.83%,20.4
2/4/13,20.4,20.6,21.0,19.9,52.22K,-0.78%,20.6
2/3/13,20.6,19.6,20.9,19.4,34.24K,4.89%,19.6
2/2/13,19.6,20.5,20.5,18.0,80.50K,-4.24%,20.5
2/1/13,20.5,20.4,21.1,20.3,49.92K,0.44%,20.4
1/31/13,20.4,19.7,21.4,19.5,99.23K,3.60%,19.7
1/30/13,19.7,19.5,19.8,19.1,45.07K,0.87%,19.5
1/29/13,19.5,18.7,19.8,18.7,86.08K,4.33%,18.7
1/28/13,18.7,17.8,18.9,17.8,57.67K,5.05%,17.8
1/27/13,17.8,17.9,18.0,17.2,23.77K,-0.34%,17.9
1/26/13,17.9,17.4,17.9,16.5,34.81K,2.76%,17.4
1/25/13,17.4,16.9,17.8,15.4,80.77K,2.96%,16.9
1/24/13,16.9,17.5,19.2,15.6,172.01K,-3.43%,17.5
1/23/13,17.5,17.3,17.6,16.8,49.44K,1.39%,17.3
1/22/13,17.3,16.8,17.6,16.6,60.98K,2.74%,16.8
1/21/13,16.8,15.7,17.0,15.6,61.50K,7.01%,15.7
1/20/13,15.7,15.6,15.9,15.5,25.98K,0.51%,15.6
1/19/13,15.6,15.7,15.8,15.3,34.59K,-0.51%,15.7
1/18/13,15.7,15.5,16.0,15.4,56.10K,1.29%,15.5
1/17/13,15.5,14.7,15.7,14.6,65.49K,5.23%,14.7
1/16/13,14.7,14.3,14.7,14.2,45.53K,3.37%,14.3
1/15/13,14.3,14.3,14.5,14.0,51.57K,-0.35%,14.3
1/14/13,14.3,14.1,14.4,14.1,22.10K,1.27%,14.1
1/13/13,14.1,14.2,14.3,13.9,38.33K,-0.84%,14.2
1/12/13,14.2,14.1,14.3,14.0,26.93K,0.71%,14.1
1/11/13,14.1,14.1,14.4,13.9,40.44K,0.00%,14.1
1/10/13,14.1,13.8,14.3,13.8,51.81K,2.69%,13.8
1/9/13,13.8,13.7,13.9,13.6,28.61K,0.00%,13.7
1/8/13,13.7,13.6,13.9,13.5,42.80K,1.10%,13.6
1/7/13,13.6,13.4,13.6,13.4,25.48K,1.04%,13.4
1/6/13,13.4,13.4,13.5,13.4,12.74K,0.00%,13.4
1/5/13,13.4,13.5,13.6,13.3,21.33K,-0.44%,13.5
1/4/13,13.5,13.4,13.5,13.3,29.64K,0.75%,13.4
1/3/13,13.4,13.3,13.5,13.3,18.03K,0.90%,13.3
1/2/13,13.3,13.3,13.4,13.2,17.97K,0.00%,13.3
1/1/13,13.3,13.5,13.6,13.2,28.41K,-1.55%,13.5
12/31/12,13.5,13.4,13.6,13.4,15.05K,0.45%,13.4
12/30/12,13.4,13.4,13.6,13.4,11.76K,0.37%,13.4
12/29/12,13.4,13.4,13.7,13.3,26.15K,0.00%,13.4
12/28/12,13.4,13.4,13.6,13.3,23.81K,0.00%,13.4
12/27/12,13.4,13.5,13.5,13.3,19.82K,-0.37%,13.5
12/26/12,13.5,13.4,13.5,13.2,15.84K,0.90%,13.4
12/25/12,13.4,13.4,13.4,13.1,13.17K,0.00%,13.4
12/24/12,13.4,13.3,13.4,13.2,16.69K,0.53%,13.3
12/23/12,13.3,13.4,13.5,13.0,23.98K,-0.45%,13.4
12/22/12,13.4,13.5,13.6,13.3,14.78K,-0.96%,13.5
12/21/12,13.5,13.5,13.6,13.4,25.33K,0.00%,13.5
12/20/12,13.5,13.6,13.7,13.3,32.98K,-0.59%,13.6
12/19/12,13.6,13.3,13.6,13.2,38.81K,2.26%,13.3
12/18/12,13.3,13.3,13.4,13.1,23.22K,0.38%,13.3
12/17/12,13.3,13.3,13.5,12.8,63.63K,-0.38%,13.3
12/16/12,13.3,13.5,13.7,13.1,42.76K,-1.41%,13.5
12/15/12,13.5,13.6,13.6,13.4,15.19K,-0.81%,13.6
12/14/12,13.6,13.7,13.9,13.0,70.14K,-0.73%,13.7
12/13/12,13.7,13.7,13.8,13.5,24.20K,0.00%,13.7
12/12/12,13.7,13.6,13.8,13.3,37.68K,1.03%,13.6
12/11/12,13.6,13.4,13.7,13.3,28.05K,0.97%,13.4
12/10/12,13.4,13.4,13.6,13.3,24.67K,0.00%,13.4
12/9/12,13.4,13.4,13.5,13.0,28.17K,0.00%,13.4
